CASE_T,DISTRICT,CASE_F,LOCATION,LANDA,LANDA_Z,SDATE,SCNT,SBUILD,TBUILD,BUITYPE,PBUILD,MBUILD,FDATE,FAREA,BUILD_R,BUILD_L,BUILD_B,BUILD_P,RULE,BUILD_C,TPRICE,UPRICE,UPNOTE,PARKTYPE,PAREA,PPRICE,RMNOTE,ELEVATOR,MB_AREA,SB_AREA,PU_AREA
租賃,北投區,房地(土地+建物),裕民六路126-130號(雙號),14.31,,1100222,土地:1建物:1車位:,三層,010,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0860225,15,1,1,1,有,有,有,2,1200,否,,0,0,此為分租套房.面積為共五間套房.只承租一間.,,,,
租賃,中正區,建物,和平西路一段11-15號(單號),0,,1100227,土地:建物:車位:,十層,011,套房(1房(1廳)1衛),商業用,鋼筋混凝土造,,12.89,1,0,1,有,無,有,1,1008.53,否,,0,0,此為分租套房，房號119，第10層分成21間，一間平均面積為42.6平方公尺,,,,
租賃,內湖區,建物,新豐街151-155號(單號),0,,1100225,土地:建物:1車位:1,四層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980814,53.24,3,2,2,有,有,有,5,901.58,是,坡道機械1,0,0,,,,,
租賃,萬華區,建物,貴陽街二段246-250號(雙號),0,,1100225,土地:建物:1車位:,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730608,28.85,,,,無,無,無,2,658.58,否,,0,0,,,,,
租賃,大安區,建物,光復南路201-205號(雙號),0,,1100224,土地:建物:1車位:,七層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660718,25.32,2,2,2,有,有,有,4,1382.31,否,,0,0,,,,,
租賃,中山區,建物,德惠街6-10號(雙號),0,,1100301,土地:建物:1車位:,四層,012,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951113,11.55,1,1,1,有,有,有,2,2034.63,否,,0,0,,,,,
租賃,中山區,建物,中山北路二段77巷6-10號(雙號),0,,1100225,土地:建物:1車位:,十二層,014,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,16.59,2,1,1,有,有,有,3,1808.32,否,,0,0,續租。含管理費、稅金或水電等費用。,,,,
租賃,萬華區,建物,康定路21-25號(雙號),0,,1100226,土地:建物:1車位:,八層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680507,7.53,1,0,1,有,有,有,1,1593.63,否,,0,0,台北市都發局社會住宅包租代管第2期計畫,,,,
租賃,松山區,建物,復興北路81巷6-10號(雙號),0,,1100223,土地:建物:1車位:,十層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1001031,53.97,3,2,3,有,有,有,9,1574.95,否,,0,0,含管理費、稅金或水電等費用。,,,,
租賃,中正區,建物,開封街一段106巷6-10號(雙號),0,,1100224,土地:建物:車位:,一層,003,套房(1房(1廳)1衛),,磚造,,4.61,1,0,1,有,無,有,1,1757.05,否,,0,0,此為分租套房，房號102，第1層分成4間，一間平均面積為15.23平方公尺,,,,
租賃,萬華區,建物,西寧南路216-220號(單號),0,,1100227,土地:建物:車位:,八層,010,套房(1房(1廳)1衛),住家用,鋼筋混凝土造,0620303,7.94,1,0,1,有,無,有,1,1423.17,否,,0,0,此為分租套房，房號807，第8層分成8間，一間平均面積為26.26平方公尺,,,,
租賃,士林區,建物,士東路266巷15弄1-5號(單號),0,,1100226,土地:建物:1車位:1,九層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,113.8,4,2,3,有,有,有,16,1433.82,是,坡道平面1,11.5,0,,,,,
租賃,中正區,房地(土地+建物),忠孝東路一段81-85號(單號),2.1,,1100228,土地:1建物:1車位:,十層,025,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0781230,40.13,3,2,2,有,有,有,4,1071.52,否,,0,0,,,,,
租賃,中山區,建物,農安街6-10號(雙號),0,,1100226,土地:建物:1車位:,二層,014,套房(1房(1廳)1衛),商業用,鋼筋混凝土造,0980622,17.68,1,1,1,有,有,有,3,1583.71,否,,0,0,租金含管理費。,,,,
租賃,中山區,建物,撫順街11-15號(單號),0,,1100226,土地:建物:1車位:,十二層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000630,32.69,2,1,1,有,有,有,6,1835.42,否,,0,0,續租。租金含管理費,,,,
租賃,士林區,房地(土地+建物),中山北路六段256-260號(雙號),44.17,,1091126,土地:1建物:1車位:,見其他登記事項,002,透天厝,住家用,加強磚造,0540830,72.48,,,,無,無,無,10,1379.69,-,,0,0,,,,,
租賃,士林區,房地(土地+建物)+車位,德行東路109巷76-80號(單號),50.82,,1000226,土地:1建物:1車位:1,四層,012,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030213,85.6,3,2,2,有,無,無,14,1635.51,是,坡道平面1,0,0,,,,,
買賣,松山區,房地(土地+建物),復興北路1-5號(單號),4.01,,1100205,土地:1建物:1車位:,十六層,,大樓(11層含以上有電梯),商業用,,,51.21,5,2,0,有,有,,3738,72.99,否,,0,0,,有,,,
買賣,中山區,土地,北安段二小段196-200地號,1.68,,1100312,土地:1建物:0車位:,,,,,,,0,,,,無,無,,17,10.12,-,,0,0,特殊交易標的類型：(包含)公共設施保留地(用地)。,無,,,
買賣,松山區,房地(土地+建物),富錦街551-555號(雙號),5.64,,1100130,土地:1建物:1車位:,一層,,華廈(10層含以下有電梯),住家用,,,37.87,3,2,2,有,有,,2750,72.62,否,,0,0,建築物含有：其他增建。,有,,,
買賣,大同區,房地(土地+建物)+車位,承德路三段151-155號(雙號),6.99,,1100118,土地:2建物:1車位:3,七層,,大樓(11層含以上有電梯),住家用,,,58.89,3,2,2,有,有,,1350,22.92,是,坡道機械3,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,有,,,
買賣,北投區,房地(土地+建物)+車位,中央北路三段40巷38弄16-20號(雙號),6.65,,1070831,土地:1建物:1車位:1,四層,,華廈(10層含以下有電梯),見其他登記事項,,,27.95,2,2,1,有,無,,1128,43.94,否,坡道平面1,6.15,170,預售屋、或土地及建物分次登記案件。管理委員會組織籌備中。,有,,,
買賣,士林區,房地(土地+建物),社中街131-135號(雙號),8.98,,1100228,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,31.32,2,2,1,有,無,,1168,37.29,否,,0,0,建築物含有：陽台外推、其他增建。,無,,,
買賣,信義區,房地(土地+建物),虎林街59巷6-10號(雙號),6.5,,1100223,土地:2建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,17.95,2,1,1,有,無,,800,44.57,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。特殊交易情況、條件：瑕疵物件。特殊交易標的類型：(包含)公共設施保留地(用地)。,無,,,
買賣,信義區,土地,永吉段三小段506-510地號,10.89,,1100204,土地:1建物:0車位:,,,,,,,0,,,,無,無,,1087,99.82,-,,0,0,與政府有關之交易：政府機關標讓售。申購市有遷建基地,無,,,
買賣,信義區,房地(土地+建物),松山路461-465號(雙號),13.47,,1100305,土地:2建物:1車位:,四層,,公寓(5樓含以下無電梯),住家用,,,22.55,4,2,2,有,無,,1870,82.93,否,,0,0,,無,,,
買賣,大安區,房地(土地+建物)+車位,信義路四段265巷21弄21-25號(單號),8.16,,1091210,土地:1建物:1車位:2,四層,,華廈(10層含以下有電梯),住家用,,,59.41,3,2,2,有,有,,4688,91.02,否,升降機械2,11.86,360,,有,,,
買賣,信義區,土地,雅祥段三小段576-580地號,4.24,,1100312,土地:1建物:0車位:,,,,,,,0,,,,無,無,,20,4.72,-,,0,0,,無,,,
買賣,大安區,房地(土地+建物),師大路83巷11-15號(雙號),8.13,,1100208,土地:2建物:1車位:,五層,,公寓(5樓含以下無電梯),住家用,,,22.54,2,2,2,有,無,,1200,53.24,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。建築物含有：陽台外推、頂樓加蓋。,無,,,
買賣,北投區,房地(土地+建物),稻香路181-185號(單號),7.89,,1100323,土地:1建物:1車位:,四層,,華廈(10層含以下有電梯),住家用,,,25.43,2,2,2,有,有,,650,25.56,否,,0,0,,有,,,
買賣,信義區,房地(土地+建物),松山路626-630號(雙號),4.65,,1100223,土地:1建物:1車位:,四層,,華廈(10層含以下有電梯),住家用,,,16.95,2,1,1,有,有,,1458,86.02,否,,0,0,建築物含有：夾層。,有,,,
買賣,南港區,房地(土地+建物),成福路196-200號(雙號),7.05,,1100221,土地:1建物:1車位:,五層,,公寓(5樓含以下無電梯),住家用,,,25.6,2,2,1,有,無,,1110,43.36,否,,0,0,建築物含有：其他增建。,無,,,
買賣,南港區,土地,玉成段一小段56-60地號,456.53,,1100205,土地:3建物:0車位:,,,,,,,0,,,,無,無,,72000,157.71,-,,0,0,,無,,,
買賣,文山區,房地(土地+建物),萬美街二段2巷1-5號(單號),19.9,,1100216,土地:1建物:1車位:,五層,,大樓(11層含以上有電梯),見其他登記事項,,,30.65,3,2,1,有,有,,1170,38.17,否,,0,0,,有,,,
買賣,文山區,房地(土地+建物),興隆路四段179巷1-5號(單號),6.35,,1100304,土地:1建物:1車位:,"一層,停車場",,公寓(5樓含以下無電梯),住家用,,,35.69,3,2,2,有,無,,1850,51.84,否,,0,0,建築物含有：其他增建。,無,,,
買賣,信義區,車位,吳興街118巷15弄1-5號(單號),0.4,,1100312,土地:1建物:1車位:2,地下二層,,,見使用執照,,,14.67,,,,有,無,,160,0,-,升降機械2,0,160,僅車位交易。,有,,,
買賣,北投區,房地(土地+建物)+車位,崇仁路一段116-120號(雙號),7.8,,1100313,土地:1建物:1車位:1,五層,,華廈(10層含以下有電梯),住家用,,,36.45,3,2,1,有,有,,1680,46.09,是,升降平面1,0,0,建築物含有：陽台外推、其他增建。,有,,,
買賣,大安區,建物,東豐街21-25號(雙號),0,,1100218,土地:0建物:4車位:,一層,,華廈(10層含以下有電梯),商業用,,,99.37,,,,無,無,,880,8.86,-,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,有,,,
買賣,北投區,車位,中央北路三段40巷34弄21-25號(單號),0.01,,1100222,土地:1建物:1車位:1,"一層,地下一層,地下二層,地下三層",,,住家用,,,5.07,,,,有,有,,68,0,-,升降機械1,5.06,68,僅車位交易。,有,,,
買賣,文山區,房地(土地+建物)+車位,辛亥路七段1-5號(單號),10.19,,1100318,土地:1建物:1車位:1,三層,,大樓(11層含以上有電梯),見其他登記事項,,,65.42,3,2,2,有,有,,3270,54.73,否,坡道平面1,10.06,240,,有,,,
買賣,大同區,房地(土地+建物),西寧北路111-115號(雙號),5.89,,1100118,土地:1建物:1車位:,七層,,華廈(10層含以下有電梯),,,,45.45,0,1,1,有,有,,1992,43.83,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,士林區,房地(土地+建物),福華路128巷1弄11-15號(雙號),7.11,,1100322,土地:1建物:1車位:,三層,,公寓(5樓含以下無電梯),住家用,,,19.76,2,1,1,有,無,,1200,60.73,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,無,,,
買賣,士林區,房地(土地+建物),福壽街16-20號(單號),10.13,,1100313,土地:1建物:1車位:,一層,,公寓(5樓含以下無電梯),住家用,,,12.28,,,,無,無,,2350,191.37,否,,0,0,建築物含有：其他增建。本案建物為店面使用,無,,,
買賣,大安區,房地(土地+建物),光復南路72巷23弄1-5號(單號),4.42,,1100125,土地:1建物:1車位:,四層,,華廈(10層含以下有電梯),住家用,,,22.92,2,2,1,有,無,,2030,88.57,否,,0,0,建築物含有：其他增建、陽台外推。,有,,,
買賣,松山區,房地(土地+建物),三民路74巷1-5號(單號),8.14,,1100302,土地:1建物:1車位:,五層,,華廈(10層含以下有電梯),見其他登記事項,,,34.69,3,2,1,有,有,,2700,77.83,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,士林區,房地(土地+建物)+車位,德行東路283巷31-35號(單號),3.41,,1100310,土地:1建物:1車位:1,六層,,華廈(10層含以下有電梯),見其他登記事項,,,11.95,2,1,1,有,有,,1102,92.22,是,塔式車位1,0,0,,有,,,
買賣,南港區,房地(土地+建物)+車位,昆陽街176-180號(雙號),5.6,,1080201,土地:1建物:1車位:1,"一層,二層,三層,四層,五層,六層,七層,八層,九層,十層,十一層,十二層,屋頂突出物,地下一層,地下二層,地下三層",,大樓(11層含以上有電梯),見其他登記事項,,,37.96,3,2,2,有,有,,2360,74.25,否,坡道平面1,10.08,290,,有,,,
買賣,士林區,房地(土地+建物),中山北路七段14巷26-30號(單號),7.16,,1100301,土地:1建物:1車位:,五層,,華廈(10層含以下有電梯),住家用,,,31.75,3,2,2,有,無,,2150,67.72,否,,0,0,建築物含有：陽台外推、其他增建。,有,,,
買賣,北投區,房地(土地+建物),中山路1-5號(單號),4.34,,1100324,土地:1建物:1車位:,十二層,,大樓(11層含以上有電梯),住家用,,,30.58,2,1,1,有,有,,1828,59.78,否,,0,0,,有,,,
買賣,信義區,房地(土地+建物)+車位,信義路五段51-55號(單號),35.86,,1100224,土地:2建物:1車位:3,二十五層,,大樓(11層含以上有電梯),見其他登記事項,,,288.44,,,,無,有,,57000,215.22,否,坡道平面3,30.01,1380,,有,,,
買賣,北投區,房地(土地+建物),自強街76-80號(雙號),12.5,,1100226,土地:1建物:1車位:,一層,,公寓(5樓含以下無電梯),商業用,,,58.52,,,,無,無,,4000,68.35,否,,0,0,,無,,,
買賣,北投區,房地(土地+建物)+車位,行義路130巷6-10號(雙號),20.48,,1100206,土地:1建物:1車位:1,三層,,華廈(10層含以下有電梯),住家用,,,48.75,3,2,2,有,有,,2260,46.36,是,坡道平面1,9.07,0,建築物含有：陽台外推、其他增建。,有,,,
買賣,南港區,土地,南港段一小段916-920地號,294.64,,1091231,土地:2建物:0車位:,,,,,,,0,,,,無,無,,29464,100,-,,0,0,,無,,,
買賣,大安區,房地(土地+建物),瑞安街23巷16-20號(雙號),6.76,,1100223,土地:1建物:1車位:,"六層,陽臺",,華廈(10層含以下有電梯),住家用,,,37.39,4,2,2,有,無,,3438,91.95,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,中正區,房地(土地+建物)+車位,中華路一段95巷6-10號(單號),6.2,,1100302,土地:1建物:1車位:1,五層,,大樓(11層含以上有電梯),住家用,,,86.76,,,,無,無,,6500,85.61,否,坡道平面1,16.09,450,,有,,,
買賣,信義區,房地(土地+建物)+車位,忠孝東路四段553巷22弄46-50號(單號),10.38,,1100220,土地:1建物:1車位:1,三層,,華廈(10層含以下有電梯),住家用,,,65.37,3,2,2,有,有,,5080,77.71,是,升降機械1,0,0,,有,,,
買賣,士林區,房地(土地+建物),福林路261-265號(單號),5.63,,1100203,土地:2建物:1車位:,一層,,華廈(10層含以下有電梯),見使用執照,,,28.3,2,2,2,有,有,,1560,55.12,否,,0,0,建築物含有：其他增建。,有,,,
買賣,松山區,車位,延吉街46巷1-5號(單號),1.71,,1100306,土地:2建物:1車位:1,地下層,,,見使用執照,,,14.73,,,,有,有,,220,0,-,坡道平面1,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。僅車位交易。,有,,,
買賣,南港區,房地(土地+建物),研究院路二段34巷16-20號(單號),9.01,,1100221,土地:1建物:1車位:,四層,,公寓(5樓含以下無電梯),住家用,,,30.35,3,2,2,有,無,,1300,42.83,否,,0,0,建築物含有：其他增建。,無,,,
買賣,士林區,房地(土地+建物)+車位,芝玉路二段86-90號(雙號),12.54,,1100319,土地:1建物:1車位:2,二層,,華廈(10層含以下有電梯),見其他登記事項,,,63.21,3,2,2,有,有,,4700,82.27,否,"一樓平面1,升降機械1",8.88,230,車位編號11，係行動不便停車位，由全棟住戶共同持有，其價格含在主建物。,有,,,
買賣,萬華區,房地(土地+建物),青年路61-65號(雙號),7.27,,1100222,土地:1建物:1車位:,二層,,大樓(11層含以上有電梯),住家用,,,30.56,3,2,1,有,有,,1300,42.54,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,有,,,
買賣,士林區,土地,芝山段二小段346-350地號,0.02,,1100310,土地:5建物:0車位:,,,,,,,0,,,,無,無,,0,0,-,,0,0,特殊交易標的類型：(包含)公共設施保留地(用地)。,無,,,
買賣,大安區,房地(土地+建物)+車位,杭州南路二段61巷1-5號(雙號),8.38,,1100131,土地:1建物:1車位:1,四層,,華廈(10層含以下有電梯),住家用,,,37.21,2,2,1,有,有,,3680,98.9,是,升降機械1,3.61,0,,有,,,
買賣,文山區,房地(土地+建物)+車位,羅斯福路六段142巷20弄26-30號(單號),11.94,,1100128,土地:1建物:1車位:1,"七層,電梯樓梯間",,華廈(10層含以下有電梯),住家用,,,57.84,3,2,2,有,有,,2800,48.41,是,坡道平面1,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,有,,,
買賣,北投區,土地,新洲美段6-10地號,8.44,,1100318,土地:2建物:0車位:,,,,,,,0,,,,無,無,,1130,133.89,-,,0,0,,無,,,
買賣,中山區,房地(土地+建物),中山北路二段59巷1-5號(雙號),1.55,,1100305,土地:4建物:1車位:,五層,006,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0670321,7.11,1,1,1,有,無,,450,63.29,否,,0,0,,有,,,
買賣,內湖區,房地(土地+建物),內湖路三段326巷3弄11-15號(雙號),9.29,,1100301,土地:6建物:1車位:,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700525,32.08,3,2,3,有,無,,1268,39.53,否,,0,0,建築物含有：陽台外推、頂樓加蓋、其他增建。頂樓加蓋鐵棚,無,,,
買賣,內湖區,房地(土地+建物)+車位,成功路四段191-195號(雙號),9.71,,1100311,土地:1建物:1車位:1,十五層,015,大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050616,67.1,0,0,1,有,有,,4346,80.28,否,坡道平面1,15.88,234.31,與政府有關之交易：政府機關標讓售。,有,,,
買賣,中山區,房地(土地+建物),龍江路384巷1-5號(單號),7.98,,1100208,土地:1建物:1車位:,三層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710918,30.51,3,2,2,有,無,,1690,55.39,否,,0,0,,無,,,
買賣,內湖區,房地(土地+建物)+車位,文德路210巷30弄81-85號(單號),4.76,,1070130,土地:1建物:1車位:1,六層,025,大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1091224,39.07,2,2,1,有,無,,2570,74.19,否,坡道平面1,8,265,,有,,,
買賣,內湖區,房地(土地+建物)+車位,成功路四段30巷6-10號(雙號),5.54,,1100116,土地:1建物:1車位:1,九層,012,大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0921124,48.89,3,2,2,有,有,,3158,64.59,是,坡道機械1,0,180,建築物含有：陽台外推。,有,,,
買賣,信義區,房地(土地+建物),信義路四段395巷6弄6-10號(雙號),1.43,,1020911,土地:3建物:1車位:,十層,011,大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0931230,9.75,2,1,1,有,有,無,1380,141.54,否,,0,0,,,,,
買賣,中山區,房地(土地+建物),松江路184巷26弄6-10號(雙號),2.69,,1100131,土地:2建物:1車位:,九層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971202,15.65,2,1,1,有,有,,1320,84.35,否,,0,0,,有,,,
買賣,中山區,房地(土地+建物),新生北路二段137巷26-30號(雙號),14.97,,1100129,土地:1建物:1車位:,"一層,騎樓",002,公寓(5樓含以下無電梯),,加強磚造,,23.63,0,1,1,有,無,,2850,120.61,否,,0,0,特殊交易情況、條件：具重建或重劃、都更等效益。,無,,,
買賣,中山區,車位,植福路286巷26-30號(雙號),0.38,,1100319,土地:1建物:1車位:1,"地下一層,地下二層,地下三層,地下四層",042,,見其他登記事項,見其他登記事項,1031229,11.46,,,,有,有,,340,0,-,坡道平面1,11.46,340,僅車位交易。,有,,,
買賣,中山區,房地(土地+建物),中山北路一段81-85號(雙號),18.52,,1100222,土地:7建物:1車位:,七層,011,大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0601108,138.79,,,,無,有,,9218,66.42,否,,0,0,,有,,,
買賣,中山區,房地(土地+建物),雙城街18巷6-10號(單號),3.51,,1100315,土地:1建物:1車位:,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621108,14.74,4,2,2,有,無,,900,61.06,否,,0,0,關係人間交易：親友、員工、共有人或其他特殊關係間之交易。,無,,,
買賣,中山區,房地(土地+建物),松江路85巷6-10號(單號),7.9,,1100311,土地:2建物:1車位:,六層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0650623,40.48,4,2,2,有,有,,4268,105.43,否,,0,0,建築物含有：陽台外推。,有,,,
買賣,內湖區,房地(土地+建物),康寧路一段48巷6-10號(雙號),9.03,,1100124,土地:1建物:1車位:,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690125,27.63,3,2,2,有,無,,1120,40.54,否,,0,0,建築物含有：陽台外推、其他增建。,無,,,
租賃,中山區,建物,中山北路二段166-170號(雙號),0,,1100301,土地:建物:1車位:,六層,014,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0951129,20.51,2,1,1,有,有,有,4,1734.23,否,,0,0,租賃範圍不含車位，且無法區分車位面積。續租。含管理費、稅金或水電等費用。,,,,
租賃,松山區,建物,光復北路26-30號(雙號),0,,1100225,土地:建物:1車位:,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,31.57,3,1,2,有,無,有,4,1140.32,否,,0,0,租賃期間含免租金裝潢期。,,,,
租賃,南港區,建物,忠孝東路六段481-485號(單號),0,,1100227,土地:建物:車位:,二層,004,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,,3.83,1,0,0,有,無,有,1,1514.36,否,,0,0,此為雅房，面積為12.67平方公尺,,,,
買賣,中山區,房地(土地+建物),遼寧街62巷16-20號(雙號),8.62,,1091024,土地:1建物:2車位:,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980123,34.36,3,2,2,有,有,,2480,72.18,否,,0,0,,有,,,
租賃,信義區,建物,基隆路一段126-130號(單號),0,,1100224,土地:建物:1車位:,八層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700325,41.13,3,2,2,有,有,無,4,850.96,否,,0,0,,,,,
租賃,士林區,車位,德行西路36-40號(雙號),0.01,,1100228,土地:建物:車位:1,,,,見其他登記事項,鋼筋混凝土造,0970502,13.01,,,,有,有,有,0,0,-,坡道平面1,3.94,4500,,,,,
租賃,松山區,建物,八德路四段441-445號(單號),0,,1100228,土地:建物:1車位:,十一層,014,套房(1房(1廳)1衛),住家用,鋼筋混凝土造,0970205,10.59,1,1,1,有,有,有,2,2077.43,否,,0,0,,,,,
租賃,信義區,建物,基隆路二段146-150號(單號),0,,1100225,土地:建物:2車位:,十二層,012,辦公商業大樓,見使用執照,鋼筋混凝土造,0800403,112.11,4,0,1,有,有,無,16,1464.28,否,,0,0,,,,,
租賃,信義區,建物,福德街121-125號(單號),0,,1100228,土地:建物:1車位:,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630917,22.76,2,2,1,有,無,有,2,738.14,否,,0,0,,,,,
租賃,內湖區,建物,內湖路一段91巷146-150號(雙號),0,,1100301,土地:建物:1車位:,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820921,33.11,3,2,2,有,有,有,3,845.67,否,,0,0,,,,,
租賃,松山區,建物,八德路二段396-400號(雙號),0,,1100224,土地:建物:1車位:,十層,011,辦公商業大樓,商業用,鋼筋混凝土造,0821129,82.4,5,0,0,有,有,無,14,1674.76,否,,0,0,,,,,
租賃,士林區,建物,中山北路六段195巷6-10號(雙號),0,,1100225,土地:建物:1車位:1,十二層,014,住宅大樓(11層含以上有電梯),共有部分,鋼筋混凝土造,0970506,43.24,3,2,2,有,有,有,7,1618.87,是,坡道平面1,0,0,續租。含管理費、稅金或水電等費用。,,,,
租賃,中山區,建物,中山北路二段183巷1-5號(雙號),0,,1100225,土地:建物:1車位:,三層,003,公寓(5樓含以下無電梯),,加強磚造,,26.4,1,1,1,有,無,無,3,1136.36,否,,0,0,,,,,
租賃,中山區,建物,中山北路二段96-100號(雙號),0,,1100226,土地:建物:1車位:,七層,014,辦公商業大樓,住商用,鋼筋混凝土造,0560906,42.34,,,,無,有,無,9,2099.91,否,,0,0,,,,,
租賃,內湖區,建物,成功路四段151-155號(單號),0,,1100226,土地:建物:1車位:,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780214,59.4,4,2,2,有,有,無,5,757.58,是,,0,0,,,,,
租賃,中正區,建物,杭州南路二段51-55號(雙號),0,,1100222,土地:建物:1車位:,地下層,007,華廈(10層含以下有電梯),共有部分,鋼筋混凝土造,0800702,9.22,,,,無,無,無,2,1735.36,否,,0,0,租賃地下層,,,,
租賃,中山區,建物,市民大道三段31-35號(單號),0,,1100227,土地:建物:1車位:,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690916,31.57,3,2,1,有,無,有,3,855.24,否,,0,0,,,,,
租賃,中正區,建物,濟南路二段21-25號(單號),0,,1100226,土地:建物:1車位:1,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840414,48.03,3,2,2,有,無,有,5,1041.02,是,升降機械1,0,0,,,,,
租賃,大同區,建物,市民大道一段206-210號(單號),0,,1100224,土地:建物:1車位:,十二層,018,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,24.32,1,1,1,有,有,有,4,1750.29,否,,0,0,含管理費、稅金或水電等費用。續租。,,,,
